year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1865,9.331,220.5,0,0,0,304,304,0
1866,9.608,438.0,0,0,0,304,304,0
1867,8.325,531.4,0,0,0,304,304,0
1868,10.609,262.6,0,0,0,305,305,0
1869,9.761,257.9,0,0,0,304,304,0
1870,3.494,96.4,0,0,0,151,151,0
1871,8.278,290.0,0,0,0,304,304,0
1872,11.281,362.6,0,0,0,274,274,0
1873,9.694,458.3,0,0,0,304,304,0
1874,10.218,329.6,0,0,0,304,304,0
1875,9.39,427.0,0,0,0,304,304,0
1876,7.778,400.7,0,0,0,305,305,0
1877,9.126,570.8,0,0,0,304,304,0
1878,10.454,322.1,0,0,0,304,304,0
1879,8.478,396.0,0,0,0,304,304,0
1880,9.703,460.8,0,0,0,305,305,0
1881,7.86,360.3,0,0,0,304,304,0
1882,10.245,392.9,0,0,0,304,304,0
1883,9.088,296.8,0,0,0,304,304,0
1884,10.272,334.3,0,0,0,305,305,0
1885,9.038,353.6,0,0,0,304,304,0
1886,8.749,320.4,0,0,0,304,304,0
1887,8.561,316.7,0,9,0,207,203,0
1888,7.33,542.3,0,4,0,93,36,55
1889,8.69,482.2,0,6,0,70,29,13
1890,9.125,483.1,0,1,0,60,13,10
1891,8.376,597.7,0,1,0,73,20,37
1892,8.264,372.1,0,9,0,71,22,49
1893,8.501,445.9,0,5,0,58,25,54
1894,9.153,475.8,0,7,0,37,14,17
1895,8.297,479.9,0,9,0,80,31,77
1896,9.451,442.0,0,12,0,44,4,5
1897,8.619,478.3,0,6,0,51,25,38
1898,8.966,562.2,0,5,0,37,0,9
1899,9.294,364.3,0,7,0,41,9,0
1900,8.758,495.3,0,13,0,63,16,27
1901,8.855,441.7,1,12,0,68,29,37
1902,8.04,585.0,0,6,0,57,14,25
1903,9.704,479.6,1,11,0,22,9,5
1904,9.065,348.1,2,13,0,50,20,18
1905,9.354,461.9,1,14,1,39,10,7
1906,9.831,417.5,3,19,0,46,4,13
1907,8.968,403.6,0,8,0,51,20,24
1908,9.197,432.5,0,10,0,58,10,4
1909,8.38,375.0,0,4,0,73,19,27
1910,10.059,418.6,2,7,0,37,3,11
1911,10.281,354.5,2,29,0,46,3,1
1912,8.568,502.4,0,9,0,52,24,15
1913,9.675,353.1,0,9,0,45,9,5
1914,10.42,540.6,3,19,0,28,9,6
1915,8.78,335.7,4,12,0,67,8,10
1916,9.413,447.6,0,3,0,38,5,6
1917,8.757,337.1,6,35,0,81,29,31
1918,9.464,410.6,2,9,0,49,6,8
1919,8.824,415.7,2,15,0,64,8,2
1920,10.094,440.4,2,14,0,38,1,0
1921,10.805,367.9,13,42,1,25,0,0
1922,7.984,556.3,5,19,0,75,29,13
1923,9.029,459.3,7,16,0,49,8,1
1924,8.465,497.0,0,8,0,83,32,2
1925,10.358,427.8,5,19,1,30,4,2
1926,9.705,622.9,0,11,0,34,15,2
1927,9.79,667.0,0,12,0,26,7,7
1928,9.056,557.1,0,10,0,51,5,1
1929,7.855,323.0,1,20,0,86,45,60
1930,9.804,484.1,2,18,0,48,3,1
1931,8.733,596.9,1,11,0,78,18,22
1932,9.777,495.1,3,27,0,67,10,5
1933,9.683,443.3,0,9,0,49,22,12
1934,10.693,425.6,1,18,0,27,5,6
1935,9.78,584.4,0,18,1,53,9,5
1936,9.416,559.2,0,13,0,50,6,13
1937,10.048,527.4,1,17,0,64,16,22
1938,10.555,372.2,4,30,0,41,2,6
1939,10.105,586.7,2,18,0,48,3,8
1940,7.249,467.4,0,13,0,84,47,67
1943,10.697,406.6,3,15,1,33,8,13
1944,10.156,371.3,8,29,0,44,0,4
1945,3.969,123.1,0,0,0,40,13,12
1955,14.309,87.6,0,10,0,0,0,0
1956,8.318,354.3,0,6,0,66,28,30
1957,9.914,456.4,2,8,0,33,2,6
1958,9.205,474.3,0,6,0,72,17,30
1959,10.612,369.5,2,17,1,41,17,16
1960,9.355,579.3,0,7,0,52,18,25
1961,10.583,465.9,0,12,0,22,5,9
1962,8.992,446.1,0,2,0,46,11,9
1963,8.227,506.7,3,12,1,78,54,68
1964,9.046,349.0,4,19,0,65,14,26
1965,7.361,430.8,0,5,0,56,8,31
1966,9.433,557.3,2,14,0,56,28,43
1967,10.407,530.0,0,12,0,26,3,2
1968,9.837,521.1,2,10,0,47,9,19
1969,9.136,398.0,7,26,1,75,26,42
1970,8.35,487.1,0,16,0,88,38,56
1971,9.542,328.5,2,14,0,43,16,20
1972,8.947,440.6,0,14,0,50,15,8
1973,9.961,373.3,2,19,0,40,2,2
1974,9.739,511.3,2,5,0,27,1,2
1975,10.362,400.2,5,21,0,33,2,3
1976,9.468,351.4,1,19,1,59,21,29
1978,9.159,457.6,2,12,0,50,17,24
1979,8.304,447.7,1,14,2,80,42,73
1980,8.693,486.9,0,7,0,78,21,37
1981,10.038,620.0,2,17,0,46,10,21
1982,10.068,340.1,5,24,1,50,18,0
1983,10.93,511.4,5,24,0,37,2,14
1984,9.506,480.2,1,10,0,52,6,4
1985,8.656,468.4,0,13,0,63,36,44
1986,8.929,492.4,2,15,1,60,31,37
1987,8.186,529.9,1,12,1,75,25,47
1988,10.556,564.3,0,17,0,18,0,4
1989,11.37,523.3,3,31,0,10,0,1
1990,11.498,508.9,3,17,0,13,0,1
1991,9.879,454.8,3,21,0,42,9,18
1992,10.938,431.6,4,32,0,23,4,3
1993,9.665,661.3,0,9,0,45,7,9
1994,10.321,684.0,9,25,1,32,8,13
1995,10.723,522.7,4,29,0,33,4,14
1996,8.387,392.2,4,18,0,89,36,33
1997,10.307,410.4,4,28,1,57,13,24
1998,10.622,645.6,1,8,0,25,4,1
1999,11.018,463.6,4,30,0,33,8,14
2000,10.969,548.9,4,16,0,17,4,4
2001,10.327,625.7,4,20,1,47,10,17
2002,11.33,750.0,4,31,0,31,4,3
2003,10.38,426.5,3,32,1,60,21,22
2004,10.273,591.5,2,15,0,44,10,13
2005,10.708,438.3,4,23,0,48,5,26
2006,10.689,444.1,7,45,1,69,18,39
2007,11.448,656.9,2,18,0,16,1,5
2008,11.098,379.8,10,21,0,20,2,2
2009,10.525,400.3,2,32,0,46,9,10
2010,9.401,538.3,9,23,3,65,36,64
2011,10.699,638.4,2,23,0,49,14,16
2012,10.291,394.3,4,19,0,37,16,18
2013,9.985,498.1,2,26,0,72,17,55
2014,11.753,422.8,2,27,0,19,11,11
2015,10.596,409.2,8,21,0,26,1,6
2016,11.094,445.3,7,36,0,38,10,11
2017,10.821,646.2,0,22,0,39,4,5
2018,11.523,331.5,13,48,4,47,9,19
2019,11.63,430.2,13,37,0,28,5,2
2020,11.689,525.9,8,26,0,12,0,1
2021,10.804,512.1,3,33,0,40,8,17
2022,11.724,359.6,9,35,0,21,0,0
2023,11.787,434.7,7,35,0,27,1,1
2024,12.286,621.4,12,38,0,20,3,11
