year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,8.485,0.0,6,31,1,84,63,0
1948,9.908,0.0,2,15,0,53,14,0
1949,10.034,0.0,1,11,0,45,10,0
1950,9.511,0.0,0,12,0,48,18,0
1951,8.85,0.0,1,10,0,63,20,0
1952,8.668,0.0,0,8,0,65,11,0
1953,9.907,0.0,2,24,0,53,14,0
1954,8.168,0.0,1,6,0,80,29,0
1955,8.397,0.0,0,11,0,83,24,0
1956,7.867,0.0,0,3,0,79,31,0
1957,9.396,0.0,1,10,0,55,3,0
1976,8.514,407.0,1,17,0,76,22,33
1977,8.645,534.0,0,3,0,62,10,19
1978,8.4,511.1,0,12,0,64,22,33
1979,7.989,468.4,1,14,0,78,48,75
1980,8.156,576.7,0,3,0,79,26,47
1981,9.301,738.8,0,9,0,58,17,29
1982,9.265,404.1,5,22,0,59,28,24
1983,10.174,647.8,1,16,0,39,3,21
1984,8.961,561.7,0,10,0,61,6,12
1985,7.885,483.7,0,10,0,76,41,47
1986,8.517,529.8,1,13,0,66,41,45
1987,7.828,487.4,0,10,0,75,33,44
1988,10.111,504.8,0,12,0,30,0,4
1989,10.862,435.3,2,21,0,18,1,1
1990,10.896,581.9,1,12,0,19,3,1
1991,0.0,0.0,0,0,0,303,303,0
1992,9.177,375.4,5,24,0,81,49,4
1993,9.17,595.5,0,7,0,77,29,2
1994,9.981,597.7,10,24,1,37,10,17
1995,10.269,541.0,2,26,0,46,5,15
1996,7.867,383.6,1,19,0,96,44,54
1997,9.872,472.0,4,23,0,60,13,17
1998,10.286,713.9,1,8,0,32,3,2
1999,10.434,578.6,2,25,0,47,11,16
2000,10.432,574.0,3,11,0,32,3,13
2001,9.904,661.5,3,18,0,57,8,23
2002,11.012,671.5,2,26,0,41,3,6
2003,9.751,439.3,2,26,0,83,22,22
2004,9.73,555.3,0,13,0,61,12,0
2005,10.041,506.2,3,26,0,61,8,0
2006,10.156,551.8,5,37,1,71,18,0
2007,10.918,683.4,1,15,0,26,3,0
2008,10.485,471.1,1,18,0,51,2,0
2009,9.883,445.1,2,23,0,73,8,23
2010,8.9,555.0,6,20,0,82,37,75
2011,10.088,762.6,0,12,0,66,18,14
2012,9.769,456.5,1,14,0,57,16,25
2013,9.347,484.0,3,14,0,86,23,57
2014,11.024,411.7,0,28,0,49,12,15
2015,9.9,489.5,4,16,0,61,3,7
2016,10.423,393.3,3,28,0,55,11,17
2017,10.207,589.4,0,13,0,59,7,7
2018,10.664,443.1,4,38,1,59,13,22
2019,10.761,496.0,7,27,0,62,7,3
2020,10.935,541.9,0,25,0,49,0,0
2021,10.123,613.0,3,22,0,70,10,21
2022,10.927,460.3,7,25,0,64,0,0
2023,11.016,549.6,2,23,0,57,1,1
2024,11.547,650.9,5,22,0,43,2,2
