year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1936,9.702,637.3,1,10,0,51,5,13
1937,10.059,710.3,0,17,0,48,10,25
1938,10.085,669.6,1,27,0,46,7,27
1939,9.818,769.0,1,22,0,53,8,31
1940,7.519,662.9,0,10,0,80,48,64
1941,8.251,797.3,3,14,0,83,28,40
1942,8.157,539.3,4,26,0,84,46,71
1943,10.686,516.3,8,27,3,52,9,15
1947,9.421,384.7,21,52,1,77,49,62
1948,10.5,652.2,8,26,0,43,8,31
1949,10.405,540.3,2,31,0,50,9,32
2006,4.3,5.5,0,0,0,1,0,0
2007,11.638,896.5,3,23,0,35,3,5
2008,11.332,590.2,7,26,0,31,3,6
2009,10.779,503.9,4,38,0,53,11,23
2010,9.527,634.3,10,29,2,70,32,51
2011,11.277,411.5,2,36,0,58,13,9
2012,10.831,454.9,4,33,0,39,16,12
2013,9.746,556.3,11,31,0,86,33,49
2014,11.862,728.0,4,28,0,44,8,0
2015,10.718,485.7,15,40,0,47,5,0
2016,11.337,483.6,12,43,0,44,9,0
2017,11.211,686.1,2,31,0,54,13,0
2018,12.052,388.6,24,77,0,55,14,0
2019,11.971,561.9,17,49,0,45,3,0
2020,12.188,484.5,11,45,0,29,0,0
2021,10.922,504.5,3,38,0,60,12,30
2022,12.297,368.1,19,55,0,45,0,1
2023,12.122,694.4,6,52,0,48,2,12
2024,12.824,598.1,9,53,0,31,4,8
