year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1854,9.241,569.8,0,0,0,270,218,0
1855,7.594,462.8,0,3,0,158,123,0
1856,8.488,439.1,0,0,0,228,205,0
1857,9.584,322.8,1,32,2,64,21,0
1858,9.398,387.6,1,22,0,76,31,0
1859,10.331,431.2,0,4,0,154,126,0
1860,8.471,597.4,0,5,0,81,28,0
1861,8.903,378.2,1,10,0,60,27,0
1862,8.622,445.1,0,2,0,70,32,0
1863,9.316,382.2,0,9,0,38,4,0
1864,7.448,451.1,0,1,0,83,32,0
1865,8.232,356.8,2,15,2,90,48,0
1866,9.335,399.2,0,8,0,49,7,0
1867,8.046,532.8,0,3,0,73,30,0
1868,10.539,345.7,7,28,0,35,17,0
1869,9.606,418.3,0,11,0,43,12,0
1870,8.431,565.6,2,22,0,67,31,0
1871,7.903,318.5,0,11,0,71,30,0
1872,10.042,332.0,2,15,0,46,13,0
1873,9.299,366.4,0,10,0,43,7,0
1874,9.339,350.2,0,10,0,55,4,0
1875,8.444,390.8,1,13,0,70,41,0
1876,8.749,432.3,0,17,0,73,42,0
1877,7.975,596.7,1,12,0,68,13,0
1878,9.425,463.2,0,6,0,51,8,0
1879,12.738,346.3,0,1,0,3,0,0
1880,8.612,520.7,0,5,0,76,21,0
1881,7.094,399.6,0,0,0,97,261,0
1882,9.684,519.4,0,0,1,42,305,0
1883,8.243,464.6,0,0,0,258,258,0
1884,9.408,464.9,0,8,0,29,4,0
1885,8.393,527.3,1,18,0,65,97,0
1886,8.396,364.5,0,0,0,80,264,0
1887,7.988,410.5,1,13,0,73,29,31
1888,6.845,590.8,0,6,0,92,42,74
1889,8.143,576.4,0,15,0,86,38,71
1890,8.78,470.1,0,6,0,59,14,9
1891,8.135,538.7,0,6,0,84,24,59
1892,8.068,594.8,2,14,0,84,29,47
1893,8.048,582.0,0,15,0,69,33,48
1894,8.706,526.3,0,9,0,36,17,27
1895,8.181,588.4,2,14,0,84,33,81
1896,9.231,406.3,0,17,0,58,11,15
1897,8.46,523.9,0,7,0,59,32,42
1898,8.756,632.3,0,8,0,35,2,19
1899,8.973,474.6,0,14,0,47,11,22
1900,8.575,566.6,0,17,0,71,17,43
1901,8.63,415.3,1,14,2,71,34,66
1902,7.494,498.8,0,4,0,56,14,35
