endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-31;5;42;0;0
1952-10-31;16;44;0;21
1953-10-31;5;41;0;26
1954-10-31;0;26;0;24
1955-10-31;1;25;0;15
1956-10-31;2;26;0;29
1957-10-31;9;29;0;8
1958-10-31;8;51;0;12
1959-10-31;5;53;0;8
1960-10-31;1;29;0;11
1961-10-31;3;48;0;6
1962-10-31;8;50;0;11
1963-10-31;5;28;0;32
1964-10-31;null;null;null;null
1965-10-31;null;null;null;null
1966-10-31;null;null;null;null
1967-10-31;null;null;null;null
1968-10-31;null;null;null;null
1969-10-31;null;null;null;null
1970-10-31;null;null;null;null
1971-10-31;null;null;null;null
1972-10-31;null;null;null;null
1973-10-31;null;null;null;null
1974-10-31;null;null;null;null
1975-10-31;null;null;null;null
1976-10-31;null;null;null;null
1977-10-31;null;null;null;null
1978-10-31;null;null;null;null
1979-10-31;null;null;null;null
1980-10-31;null;null;null;null
1981-10-31;null;null;null;null
1982-10-31;null;null;null;null
1983-10-31;null;null;null;null
1984-10-31;null;null;null;null
1985-10-31;null;null;null;null
1986-10-31;null;null;null;null
1987-10-31;null;null;null;null
1988-10-31;null;null;null;null
1989-10-31;null;null;null;null
1990-10-31;null;null;null;null
1991-10-31;null;null;null;null
1992-10-31;null;null;null;null
1993-10-31;null;null;null;null
1994-10-31;null;null;null;null
1995-10-31;null;null;null;null
1996-10-31;null;null;null;null
1997-10-31;null;null;null;null
1998-10-31;null;null;null;null
1999-10-31;null;null;null;null
2000-10-31;null;null;null;null
2001-10-31;null;null;null;null
2002-10-31;8;41;0;15
2003-10-31;33;94;1;21
2004-10-31;1;45;0;10
2005-10-31;13;49;1;24
2006-10-31;15;56;0;24
2007-10-31;5;54;1;3
2008-10-31;15;65;0;2
2009-10-31;17;67;2;14
2010-10-31;20;53;2;21
2011-10-31;14;68;1;13
2012-10-31;18;70;3;18
2013-10-31;14;68;3;17
2014-10-31;12;51;2;0
2015-10-31;null;null;null;null
2016-10-31;13;68;0;3
2017-10-31;27;70;5;21
2018-10-31;32;105;1;3
2019-10-31;25;68;4;6
2020-10-31;12;67;1;2
2021-10-31;10;57;0;11
2022-10-31;22;95;4;3
2023-10-31;28;95;5;6
2024-10-31;22;76;3;8
