endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-31;5;62;0;3
1952-10-31;22;67;0;9
1953-10-31;4;58;0;14
1954-10-31;2;50;0;38
1955-10-31;1;44;0;27
1956-10-31;0;44;0;31
1957-10-31;9;41;5;14
1958-10-31;9;53;1;10
1959-10-31;2;34;0;15
1960-10-31;1;37;0;22
1961-10-31;7;52;0;18
1962-10-31;4;41;0;16
1963-10-31;5;48;0;42
1964-10-31;2;52;0;35
1965-10-31;6;35;0;8
1966-10-31;3;34;0;20
1967-10-31;8;47;0;10
1968-10-31;4;32;0;13
1969-10-31;3;46;0;24
1970-10-31;1;42;0;20
1971-10-31;3;45;0;20
1972-10-31;2;38;2;25
1973-10-31;0;49;0;9
1974-10-31;6;35;0;2
1975-10-31;2;45;0;0
1976-10-31;5;34;0;15
1977-10-31;1;40;0;8
1978-10-31;0;27;0;16
1979-10-31;1;41;0;20
1980-10-31;1;28;0;20
1981-10-31;5;50;1;11
1982-10-31;1;46;0;29
1983-10-31;7;63;3;3
1984-10-31;2;31;0;9
1985-10-31;6;53;0;33
1986-10-31;4;56;1;29
1987-10-31;3;48;1;25
1988-10-31;13;51;1;4
1989-10-31;2;49;0;7
1990-10-31;5;59;0;11
1991-10-31;2;48;0;13
1992-10-31;24;77;0;2
1993-10-31;14;69;1;11
1994-10-31;29;83;2;5
1995-10-31;12;68;1;9
1996-10-31;6;54;0;21
1997-10-31;1;72;0;16
1998-10-31;15;62;2;1
1999-10-31;5;65;0;10
2000-10-31;20;77;0;6
2001-10-31;22;76;2;5
2002-10-31;13;74;4;8
2003-10-31;41;107;4;13
2004-10-31;7;51;0;8
2005-10-31;8;62;2;15
2006-10-31;22;62;3;18
2007-10-31;16;71;3;0
2008-10-31;12;74;1;3
2009-10-31;11;69;0;13
2010-10-31;18;62;5;22
2011-10-31;18;87;3;12
2012-10-31;28;83;4;15
2013-10-31;25;73;9;13
2014-10-31;8;58;0;11
2015-10-31;34;75;7;1
2016-10-31;10;85;3;7
2017-10-31;32;85;6;16
2018-10-31;24;100;2;9
2019-10-31;33;89;7;1
2020-10-31;12;75;1;3
2021-10-31;24;83;6;4
2022-10-31;27;84;7;0
2023-10-31;20;85;4;1
2024-10-31;39;96;11;2
