year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1930,0.0,576.5,1,18,0,89,7,32
1931,0.0,701.6,0,16,0,119,29,91
1932,0.0,688.8,6,29,0,98,15,45
1933,0.0,572.0,0,9,0,114,28,33
1934,0.0,516.6,0,43,0,89,10,37
1935,0.0,768.4,0,16,0,94,25,67
1936,0.0,558.8,0,11,0,99,13,31
1937,0.0,707.1,2,15,0,84,12,62
1938,0.0,651.1,0,18,0,97,13,52
1939,4.437,465.5,0,4,0,92,10,60
1946,0.0,470.2,0,7,0,14,1,0
1947,0.0,423.6,8,38,0,104,55,72
1948,0.0,588.7,0,16,0,84,14,43
1949,0.0,527.9,5,30,0,90,15,68
1950,0.0,742.5,1,23,0,69,15,35
1951,0.0,616.6,0,17,0,120,21,51
1952,0.0,815.7,2,13,0,100,27,88
1953,0.0,609.6,0,15,0,101,33,55
1954,0.0,660.2,1,10,0,108,41,65
1955,0.0,759.1,0,8,0,106,52,84
1956,0.0,666.4,0,1,0,109,47,77
1957,0.0,676.3,4,13,0,83,11,47
1958,7.461,869.1,0,6,0,103,40,91
1959,8.466,417.7,3,18,0,89,19,46
1960,7.443,740.9,0,4,0,78,29,49
1961,8.554,767.7,0,14,0,54,11,47
1962,6.521,573.6,0,4,0,86,25,71
1963,6.257,479.8,0,8,0,98,54,76
1964,7.181,447.6,1,23,0,100,33,63
1965,6.728,673.6,0,3,0,101,30,79
1966,7.866,748.0,0,9,0,69,33,57
1967,8.495,714.6,0,12,0,74,14,51
1968,7.722,548.8,0,7,0,95,25,65
1969,7.283,571.0,0,20,0,100,45,93
1970,6.551,806.0,0,8,0,109,40,111
1971,7.562,453.5,0,18,0,98,17,53
1972,6.784,568.4,0,13,0,102,28,52
1973,7.524,517.0,0,16,0,117,10,61
1974,7.519,596.6,1,5,0,86,7,25
1975,8.472,641.1,0,21,0,80,3,38
1976,7.492,444.9,3,24,0,102,32,66
1977,7.749,650.8,0,4,0,76,17,44
1978,6.999,548.7,0,9,0,94,24,69
1979,6.428,491.4,0,9,0,113,43,92
1980,6.755,610.3,0,6,0,112,23,60
1981,7.727,838.7,0,9,0,94,29,69
1982,8.288,447.6,1,30,0,97,16,43
1983,8.691,666.0,0,22,1,73,17,0
1984,6.937,784.0,2,8,0,96,25,0
1985,6.71,618.6,0,6,0,99,38,0
1986,6.807,780.6,1,17,0,90,44,0
1987,5.953,711.4,0,8,0,173,48,0
1988,7.96,616.7,0,14,0,161,65,0
1989,6.307,479.7,0,2,0,76,6,0
2005,9.315,463.4,0,25,0,73,21,44
2006,8.277,520.2,5,29,0,94,44,87
2007,9.293,1019.4,2,14,0,64,6,19
2008,8.772,689.2,1,17,0,68,8,29
2009,8.264,603.8,1,15,0,96,23,58
2010,7.221,574.3,5,21,0,100,45,81
2011,8.855,443.8,0,14,0,90,20,33
2012,8.267,551.6,3,19,0,72,20,46
2013,7.529,666.4,5,21,0,95,53,59
2017,12.935,320.0,0,8,0,0,0,0
2018,9.605,394.1,13,47,0,82,26,50
2019,9.57,520.6,6,32,0,86,12,33
2020,9.544,626.1,4,20,0,72,1,13
2021,8.388,495.1,1,12,0,98,27,49
2022,9.701,401.1,7,34,0,92,5,25
2023,9.692,741.1,1,25,0,65,14,26
2024,10.256,783.1,1,25,0,55,11,18
