year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1882,8.581,630.9,2,21,0,81,33,0
1883,8.251,546.0,1,34,0,102,18,0
1884,8.986,405.2,6,31,0,84,1,0
1885,8.392,660.3,7,30,0,100,19,0
1886,8.33,649.6,2,41,0,101,28,0
1887,7.376,634.1,4,26,0,103,30,0
1888,7.169,805.8,0,20,0,86,36,0
1889,7.773,1006.6,1,15,0,86,39,0
1890,8.66,616.4,0,10,5,64,24,0
1891,8.43,543.3,0,5,0,71,32,0
1892,9.014,479.9,6,24,1,80,26,0
1893,9.16,504.5,0,15,0,63,29,0
1894,9.116,596.8,1,7,0,49,18,0
1895,8.453,495.7,1,20,1,84,50,0
1896,8.71,585.5,0,5,0,62,20,0
1897,9.747,545.7,4,36,0,85,15,0
1898,10.172,582.4,5,32,0,65,3,0
1899,9.84,730.9,4,28,0,61,8,0
1900,10.003,611.7,11,37,0,61,12,0
1901,9.251,617.2,1,36,0,65,32,0
1902,9.362,487.7,3,26,0,63,4,0
1903,10.505,425.1,2,28,0,45,10,0
1904,10.39,484.1,7,35,1,70,35,0
1905,9.811,662.1,5,30,4,61,14,0
1906,10.044,606.3,4,31,0,69,9,0
1907,8.876,533.2,2,24,0,69,23,0
1908,8.321,522.8,3,25,0,82,14,0
1909,8.182,627.2,1,16,0,89,34,0
1910,9.187,511.7,0,19,0,67,5,0
1911,9.693,377.6,16,48,0,85,17,0
1912,8.631,603.8,0,11,0,58,19,0
1913,9.12,607.6,0,19,0,69,15,0
1914,9.145,695.5,5,26,0,64,19,0
1915,8.943,637.8,5,28,0,82,16,0
1916,9.577,614.1,0,19,0,57,2,0
1917,8.59,585.4,6,52,0,86,43,0
1918,9.613,562.5,5,25,1,63,11,0
1919,8.534,520.7,8,36,0,70,24,0
1920,10.08,710.0,2,32,0,61,3,0
1921,0.0,538.0,13,42,0,63,2,0
1922,0.0,710.7,6,30,1,89,32,57
1923,0.0,527.2,8,34,0,61,9,18
1924,0.0,820.8,4,29,0,86,33,70
1925,0.0,665.5,5,23,0,59,3,19
1926,0.0,881.6,2,32,0,46,9,10
1927,0.0,697.6,6,30,0,49,8,3
1928,0.0,568.8,10,41,0,75,7,20
1929,0.0,487.7,16,55,0,96,54,78
1930,0.0,690.4,8,33,0,65,9,12
1931,0.0,604.5,9,37,0,94,21,45
1932,0.0,673.7,16,44,0,79,13,22
1933,0.0,613.8,6,28,0,72,27,30
1934,0.0,635.4,4,52,0,58,12,21
1935,9.792,597.7,10,40,1,74,23,38
1936,9.736,673.9,2,29,0,64,5,12
1937,10.195,513.4,5,41,0,59,13,31
1938,9.849,487.2,6,46,0,53,10,32
1939,9.551,601.9,3,47,0,66,4,26
1940,7.679,719.9,0,28,0,83,48,71
1941,8.17,847.1,4,32,0,83,30,58
1942,8.312,485.9,8,42,0,88,51,76
1943,0.725,449.1,13,40,0,58,9,24
1944,0.0,654.9,15,46,1,65,11,63
1945,2.067,93.4,0,0,0,45,24,41
1947,8.779,403.5,24,53,0,88,47,57
1948,9.938,517.0,5,27,0,52,10,22
1949,9.652,473.1,4,38,0,71,16,40
1950,9.527,571.7,5,32,1,67,24,41
1951,9.241,437.0,4,27,0,78,12,32
1952,9.038,530.2,10,32,1,78,26,51
1953,9.696,515.6,2,33,0,80,32,59
1954,7.919,677.8,2,17,0,83,36,42
1955,7.565,569.3,1,17,0,101,41,70
1956,6.879,584.4,0,14,0,96,42,71
1957,9.205,579.6,7,24,0,71,9,34
1958,8.748,589.5,3,22,0,92,25,61
1959,9.42,391.8,4,32,1,85,16,40
1960,8.61,574.0,2,18,0,73,23,49
1961,9.929,534.4,7,32,0,44,14,36
1962,8.063,388.1,2,25,0,81,23,49
1963,7.709,441.4,0,0,0,212,180,69
1964,8.605,356.3,13,45,0,83,26,50
1965,8.003,602.3,2,16,0,85,26,62
1966,9.363,718.7,2,28,0,57,23,38
1967,9.757,549.4,7,31,0,48,10,30
1968,9.008,576.3,0,22,0,67,18,46
1969,8.558,515.4,4,31,0,87,30,64
1970,7.88,680.4,0,24,0,89,34,82
1971,8.661,409.1,8,33,0,80,20,47
1972,8.261,457.1,3,22,0,73,19,22
1973,8.796,497.4,3,33,0,88,14,41
1974,8.957,586.6,5,15,0,53,0,12
1975,9.669,510.5,1,35,0,57,2,22
1976,9.082,358.6,4,31,0,84,21,38
1977,9.468,570.8,1,19,0,62,16,41
1978,7.931,485.0,0,8,0,70,24,46
1979,7.892,567.0,1,22,0,79,29,69
1980,8.139,548.5,2,13,0,70,21,46
1981,8.933,608.1,0,18,0,72,27,0
1982,9.202,398.4,3,35,0,77,19,0
1983,10.077,447.2,6,43,1,53,14,0
1984,8.279,512.9,4,13,0,80,18,0
1985,7.984,326.5,1,29,0,88,37,0
1986,8.273,627.0,2,35,0,66,40,0
1987,7.306,582.6,0,15,0,87,50,0
1988,9.533,416.1,2,25,0,64,8,0
1989,10.083,369.6,4,31,0,41,1,0
1990,10.007,426.3,6,31,0,50,8,0
1991,8.663,328.9,6,32,0,83,16,31
1992,9.669,386.3,8,39,0,82,13,33
1993,8.858,437.3,0,25,0,83,20,34
1994,9.556,519.8,15,35,0,71,19,20
1995,9.583,627.1,5,43,0,63,20,25
1996,7.721,590.3,2,26,0,91,44,54
1997,9.269,468.9,1,33,0,81,17,29
1998,10.171,519.1,8,30,0,41,15,22
1999,10.21,513.4,3,37,0,57,12,25
2000,10.767,524.1,9,36,0,44,7,17
2001,10.055,504.3,12,35,0,60,18,35
2002,10.282,607.5,7,42,0,54,18,0
2003,9.713,390.2,23,70,0,96,25,0
2004,9.51,497.5,2,31,0,71,20,0
2005,9.636,550.8,9,43,0,80,25,0
2006,9.624,437.1,14,53,0,87,38,5
2007,10.845,674.8,3,39,0,51,4,0
2008,10.375,514.2,13,40,0,52,5,0
2009,9.765,514.0,2,41,0,77,23,37
2010,8.774,688.7,10,33,0,82,41,63
2011,10.24,501.0,5,49,0,81,17,32
2012,9.789,567.8,11,51,0,65,17,39
2013,9.151,596.0,13,35,0,87,36,59
2014,11.007,489.7,9,37,0,54,5,6
2015,10.336,377.4,23,51,0,70,5,15
2016,10.41,596.9,9,48,0,56,9,13
2017,10.262,573.5,7,49,0,62,17,34
2018,11.275,409.7,25,81,0,64,18,5
2019,10.897,444.0,20,56,0,63,7,25
2020,10.861,581.1,8,43,0,59,1,1
2021,9.608,630.7,3,38,0,85,15,0
2022,11.336,429.7,20,62,0,63,0,7
2023,11.284,507.6,14,62,0,51,12,23
