year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1902,7.873,572.0,0,15,0,64,17,37
1903,9.584,562.7,1,21,0,43,11,17
1904,8.853,408.3,5,25,0,64,22,43
1905,8.954,571.9,5,22,1,67,13,9
1906,9.582,509.0,6,26,0,62,10,37
1907,8.781,506.2,2,10,0,65,21,40
1908,9.009,569.3,3,21,0,76,13,28
1909,8.273,578.9,0,7,0,86,30,50
1910,9.736,532.6,2,13,0,63,3,28
1911,10.244,387.3,12,41,0,70,8,14
1912,8.593,635.3,2,25,0,67,24,42
1913,9.664,490.2,1,33,0,64,10,6
1914,10.068,755.2,8,40,0,40,14,16
1915,8.707,546.0,6,23,0,83,13,54
1916,9.417,623.7,0,11,0,58,8,17
1917,8.877,458.4,8,49,0,91,38,75
1918,9.63,663.8,2,22,0,59,9,33
1919,8.773,428.8,5,33,0,82,24,27
1920,10.221,644.0,2,22,0,53,5,4
1921,11.208,412.4,16,52,2,39,2,5
1922,8.187,660.7,4,19,0,86,34,52
1923,1.898,91.5,0,0,0,56,15,9
1926,0.1,6.0,0,0,0,1,1,1
1927,9.457,845.6,0,19,0,44,9,9
1928,8.88,616.4,4,15,0,66,10,4
1929,7.822,491.1,6,32,0,94,52,77
1930,9.697,761.7,6,23,0,65,6,7
1931,8.361,795.6,2,24,0,94,24,30
1932,9.463,631.5,8,39,0,74,13,16
1933,9.095,613.8,2,17,0,64,26,11
1934,10.64,459.2,7,44,0,38,8,10
1935,1.326,156.3,0,0,0,58,13,11
1936,9.24,609.2,1,24,0,54,8,13
1937,9.731,680.3,4,29,0,55,19,16
1938,10.062,479.2,4,38,0,47,3,20
1939,9.829,592.5,5,37,0,52,8,11
1940,7.215,598.5,1,31,0,94,47,63
1941,0.0,0.0,0,0,0,305,305,0
1942,0.0,0.0,0,0,0,305,305,0
1943,10.635,450.6,7,28,0,62,13,23
1944,1.333,189.4,0,0,0,254,186,19
1945,0.0,0.0,0,0,0,121,121,0
1946,11.241,542.9,3,16,0,130,124,0
1947,8.861,136.4,9,49,1,82,58,0
1948,10.099,0.0,7,21,0,51,13,0
1949,10.295,0.0,1,25,0,56,10,0
1950,9.894,0.0,4,18,0,59,18,0
1951,9.27,561.9,4,23,0,69,13,24
1952,9.032,542.6,2,21,0,71,10,19
1953,10.217,527.2,6,35,0,66,13,37
1954,8.334,615.1,2,16,0,72,35,30
1955,8.341,645.8,0,23,0,88,35,61
1956,7.775,604.9,0,13,0,81,33,42
1957,9.743,607.9,5,23,0,52,4,5
1958,9.016,641.3,0,14,0,81,18,31
1959,10.42,369.4,4,40,1,60,15,14
1960,9.148,663.0,0,15,0,64,19,27
1961,10.414,666.6,2,19,0,38,8,16
1962,8.598,629.0,1,7,0,57,15,21
1963,8.185,476.5,6,29,0,87,48,69
1964,8.908,456.5,7,32,0,76,25,27
1965,8.65,611.8,0,10,0,67,16,41
1966,9.465,583.6,3,30,0,60,33,43
1967,10.397,643.1,2,22,0,40,6,11
1968,9.8,639.3,3,32,0,62,12,28
1969,8.979,452.6,10,39,1,85,28,73
1970,8.337,607.0,2,33,0,89,37,92
1971,9.545,360.5,7,40,0,63,19,31
1972,8.671,508.3,3,25,0,63,22,37
1973,9.708,470.0,10,31,0,58,2,12
1974,9.527,528.2,2,13,0,47,1,4
1975,10.41,388.5,8,47,0,46,3,5
1976,9.171,470.7,6,38,1,73,22,43
1977,9.553,588.0,2,15,0,53,11,24
1978,9.12,618.3,1,21,0,65,19,41
1979,8.043,488.3,3,20,0,83,40,72
1980,8.401,647.4,1,12,0,90,28,44
1981,9.61,707.7,1,19,0,51,16,0
1982,9.368,447.1,8,33,0,58,27,0
1983,10.566,593.8,6,47,1,48,12,0
1984,9.225,561.7,2,16,0,53,9,0
1985,8.372,494.4,1,20,0,72,37,0
1986,8.315,570.0,5,24,1,61,38,0
1987,7.915,570.8,1,13,0,74,34,0
1988,10.365,566.4,0,23,0,40,0,0
1989,11.349,428.0,6,35,0,17,0,0
1990,11.313,476.2,2,25,0,20,4,0
1991,10.561,365.9,3,23,1,56,15,18
1992,10.642,583.6,7,41,0,36,5,3
1993,9.293,604.3,0,22,0,81,31,25
1994,10.314,659.7,18,35,1,36,11,13
1995,10.591,489.7,14,46,0,49,5,19
1996,8.08,478.5,2,22,0,91,40,36
1997,10.134,440.4,7,46,0,67,12,17
1998,10.604,658.1,1,19,0,31,3,8
1999,10.91,464.4,7,45,0,45,7,18
2000,10.807,499.7,8,28,1,34,6,6
2001,10.205,592.2,5,28,0,57,15,29
2002,11.055,771.5,6,43,0,47,5,9
2003,10.159,400.1,11,54,0,85,18,42
2004,10.018,536.1,1,27,0,57,13,26
2005,10.378,493.5,4,33,0,66,12,39
2006,10.423,569.6,15,52,1,74,25,51
2007,11.365,807.2,4,28,0,27,6,9
2008,10.942,547.9,12,31,0,34,2,4
2009,10.365,476.3,3,38,0,53,15,26
2010,9.417,452.7,11,36,3,76,38,63
2011,10.665,595.6,2,31,0,59,12,11
2012,10.175,465.0,5,27,0,56,19,20
2013,9.767,568.8,8,35,1,81,25,65
2014,11.602,481.3,4,33,0,32,12,10
2015,10.498,487.6,11,36,0,45,3,2
2016,10.981,456.7,7,39,0,49,12,8
2017,10.687,852.2,0,25,0,54,11,17
2018,11.583,371.2,22,77,0,56,11,10
2019,11.752,491.8,19,51,0,43,7,9
