year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1936,8.724,1251.1,2,24,0,72,8,47
1937,9.347,1267.1,2,34,0,75,5,80
1938,8.47,1034.2,2,26,0,87,13,81
1939,8.362,1263.8,0,20,0,81,14,76
1940,7.65,1177.8,0,22,0,87,30,90
1941,7.816,1223.6,2,24,0,85,24,79
1942,8.304,1002.2,1,41,0,87,38,81
1943,9.88,1022.0,10,41,0,75,7,68
1944,8.825,1027.5,5,31,0,63,21,69
1945,-2.8,180.5,0,0,0,50,24,56
1946,9.384,1179.0,4,25,0,71,18,59
1947,9.519,779.5,11,48,0,76,32,76
1948,9.632,1224.8,1,27,0,43,13,39
1949,9.432,999.0,4,33,0,81,20,82
1950,9.731,1025.5,3,40,0,76,16,57
1951,8.865,992.5,2,25,0,90,6,84
1952,8.579,1245.4,9,34,0,84,26,85
1953,8.878,1068.5,2,28,0,81,31,78
1954,7.58,1587.3,1,20,0,71,31,76
1955,7.897,1335.2,0,12,0,90,19,80
1956,7.348,1494.9,0,21,0,90,37,75
1957,9.019,1274.7,7,21,0,66,9,39
1958,8.729,1371.8,3,37,0,92,19,86
1959,9.432,1186.5,1,21,0,70,14,56
1960,8.851,1375.6,0,18,0,61,15,62
1961,9.977,1115.9,0,37,0,59,10,57
1962,8.281,1045.4,4,36,0,89,21,95
1963,7.713,981.4,2,21,0,83,43,86
1964,8.79,1235.2,2,33,0,74,21,79
1965,7.827,1350.5,5,21,0,82,31,91
1966,9.434,1493.3,2,23,0,56,16,54
1967,9.336,1339.9,4,31,0,64,16,81
1968,7.981,1362.2,0,18,0,100,13,92
1969,7.941,899.6,0,22,0,101,21,89
1970,7.33,1521.0,0,22,0,102,17,114
1971,7.461,1005.2,1,27,0,103,25,87
1972,7.679,845.8,3,18,0,97,10,39
1973,7.426,1148.0,0,27,0,115,22,116
1974,8.1,1271.0,2,21,0,92,4,71
1975,8.243,1126.1,1,21,0,101,2,61
1976,8.104,913.1,2,32,0,100,16,63
1977,8.319,1196.6,1,12,0,84,15,82
1978,7.204,1303.0,0,14,0,91,18,89
1979,7.664,1400.7,0,20,0,104,17,85
1980,7.359,1085.4,4,19,0,103,14,97
1981,8.049,1341.4,0,32,0,81,27,90
1982,8.349,1104.1,2,32,0,105,9,95
1983,8.808,1311.2,7,42,0,81,14,73
1984,7.127,1073.0,3,16,0,106,21,98
1985,7.647,1090.4,3,31,0,103,27,75
1986,7.846,1250.8,1,39,0,90,33,87
1987,7.513,1149.3,2,31,0,96,32,94
1988,8.901,1265.9,2,28,0,90,4,73
1989,8.825,1039.5,1,20,0,76,3,18
1990,8.952,1193.7,1,33,0,87,13,44
1991,7.993,991.9,2,30,0,93,21,74
1992,8.959,1080.0,9,37,0,93,11,86
1993,8.478,1389.8,1,34,0,83,13,81
1994,9.684,1090.5,7,50,0,70,9,63
1995,8.57,1287.4,2,30,0,93,12,78
1996,7.413,1241.6,0,24,0,102,27,92
1997,8.598,1057.7,0,27,0,96,13,76
1998,9.05,1275.9,8,31,0,83,13,54
1999,8.886,1554.9,2,33,0,85,13,89
2000,9.087,1457.6,1,41,0,78,9,76
2001,9.26,1310.4,4,39,0,72,9,58
2002,9.294,1325.8,6,33,0,96,8,48
2003,9.264,1000.9,21,75,0,107,23,80
2004,8.776,1074.3,0,34,0,93,20,87
2005,8.431,1140.3,6,37,0,96,26,84
2006,8.522,1023.2,8,47,0,88,28,90
2007,9.958,1109.4,3,38,0,87,4,41
2008,9.369,1133.0,4,35,0,82,5,51
2009,9.119,1209.4,4,39,0,88,16,91
2010,8.321,1154.3,10,35,0,91,30,79
2011,9.552,1073.4,6,40,0,90,18,57
2012,9.223,1274.0,9,44,0,91,20,78
2013,8.86,1160.2,12,36,0,88,23,74
2014,10.031,1181.8,6,24,0,83,0,26
2015,9.651,1204.9,19,55,0,92,5,67
2016,9.848,1191.3,5,43,0,89,4,37
2017,9.722,1399.5,8,49,0,74,15,54
2018,10.44,1110.7,7,64,0,78,14,79
2019,9.996,1348.6,13,48,0,83,8,69
2020,9.9,1325.2,5,40,0,91,1,24
2021,8.788,1281.8,3,29,0,111,15,70
2022,10.453,1110.0,9,53,0,92,2,46
2023,10.551,1283.0,15,58,0,73,12,28
2024,11.049,1446.9,5,50,0,55,9,22
