year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1946,2.793,534.5,0,6,0,228,168,20
1947,0.0,377.3,0,0,0,304,304,33
1948,5.808,529.9,9,20,0,184,182,39
1949,10.56,418.0,8,39,0,61,10,15
1950,10.15,563.1,7,36,0,60,18,11
1951,9.749,469.7,5,33,0,66,13,13
1952,9.401,425.2,2,32,0,68,7,21
1953,10.583,372.4,10,39,0,68,14,34
1954,8.948,517.8,4,20,0,86,39,23
1955,8.803,484.4,0,36,0,93,23,51
1956,8.26,544.7,1,17,0,71,33,40
1957,10.116,471.6,7,30,0,53,4,4
1958,9.546,487.5,1,20,0,83,10,13
1959,9.98,333.4,6,41,0,74,24,13
1960,9.466,389.4,1,22,0,61,20,13
1961,10.636,555.3,4,26,0,55,8,7
1962,8.895,465.4,1,12,0,65,15,4
1963,8.605,357.4,7,37,0,86,48,52
1964,9.308,342.2,12,41,0,87,24,19
1965,9.066,451.5,0,20,0,70,36,27
1966,10.019,525.5,6,37,0,58,29,40
1967,7.115,548.8,0,8,0,109,68,8
1968,6.767,566.7,5,16,0,124,72,15
1969,9.575,411.3,14,45,0,85,23,46
1970,5.332,450.1,4,20,0,154,99,86
1986,14.06,225.6,9,29,0,3,2,0
1987,7.846,422.4,1,16,0,77,40,0
1988,10.424,399.1,0,26,1,55,0,0
1989,11.348,313.3,9,46,0,35,0,0
1990,11.23,393.3,6,30,0,33,5,0
1991,10.663,285.0,6,34,0,67,16,19
1992,8.503,272.4,9,47,1,121,104,0
1993,9.234,505.3,1,24,0,79,23,0
1994,8.974,385.5,17,39,1,107,75,0
1995,8.847,286.8,13,45,0,87,37,0
1996,7.544,273.7,5,31,0,100,57,0
1997,9.902,334.1,12,52,0,82,21,0
1998,10.719,430.8,6,27,0,51,19,0
1999,8.638,445.2,5,41,0,83,43,0
2000,10.886,450.1,8,36,0,43,9,0
2001,10.488,463.4,12,35,0,63,15,0
2002,11.336,640.6,8,50,0,45,8,0
2003,10.549,318.5,19,65,0,92,19,0
2004,10.33,477.9,1,29,0,56,12,0
2005,10.635,471.5,8,42,0,65,8,0
2006,10.46,455.4,17,55,1,75,23,0
2007,11.725,877.9,5,37,0,31,1,0
2008,11.261,560.0,13,36,0,42,2,0
2009,10.621,457.0,6,47,0,62,14,19
2010,9.657,565.7,14,44,1,81,36,58
2011,10.893,611.6,3,38,0,67,11,8
2012,10.444,452.6,10,34,0,57,18,21
2013,10.067,516.1,11,46,0,80,20,55
2014,11.703,506.4,8,40,0,44,12,12
2015,10.711,529.9,15,46,0,58,4,11
2016,11.21,348.7,12,63,0,53,12,11
2017,10.87,647.2,3,33,0,58,13,15
2018,11.854,363.2,24,84,2,61,9,3
2019,12.051,442.2,23,67,1,51,6,2
2020,11.947,465.4,18,50,0,40,0,0
2021,10.61,599.7,8,46,1,70,11,10
2022,12.051,409.4,20,58,0,46,0,0
2023,11.838,576.8,13,64,0,50,0,5
2024,12.637,544.7,18,64,1,45,7,9
