year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1954,5.372,915.4,0,5,0,105,54,64
1955,5.478,833.4,0,2,0,120,58,81
1956,4.377,932.7,0,0,0,122,73,98
1957,6.299,799.2,2,10,2,101,41,53
1958,6.111,985.0,0,1,0,109,59,89
1959,7.853,574.6,0,5,1,79,24,60
1960,6.342,802.4,0,3,0,90,39,59
1961,7.537,990.3,0,7,0,64,34,59
1962,5.44,790.9,0,2,0,110,48,84
1963,5.36,758.5,0,6,0,98,65,86
1964,6.503,522.8,0,17,0,97,52,86
1965,5.587,966.5,0,1,0,95,59,96
1966,6.882,1025.7,0,3,0,97,35,69
1967,0.0,0.0,0,0,0,305,305,0
1968,0.0,0.0,0,0,0,306,306,0
1969,0.0,884.8,0,0,0,305,305,107
1970,0.0,1079.8,0,0,0,305,305,120
1971,0.0,727.5,0,0,0,305,305,90
1972,0.0,791.8,0,0,0,306,306,75
1973,0.0,750.8,0,0,0,305,305,104
1974,0.0,1023.3,0,0,0,305,305,94
1975,0.0,907.6,0,0,0,305,305,60
1976,7.052,665.0,1,14,0,103,41,90
1977,6.732,999.4,0,3,0,73,38,69
1978,3.147,394.8,0,0,0,94,51,76
1989,11.392,506.6,0,4,0,1,0,0
1990,7.208,910.0,0,7,0,79,27,58
1991,6.282,593.4,0,8,0,94,42,90
1992,7.268,857.1,1,10,1,101,30,113
1993,6.777,903.1,0,1,0,88,33,76
1994,7.287,1129.0,2,26,0,93,29,106
1995,7.038,1267.5,0,10,0,94,36,99
1996,5.064,734.4,0,5,0,101,69,107
1997,6.836,889.3,0,7,0,100,29,80
1998,7.108,1349.8,1,9,0,69,24,63
1999,7.291,971.8,0,6,0,83,32,91
2000,7.505,967.6,0,7,1,87,32,86
2001,7.055,1041.5,0,7,0,84,41,79
2002,7.436,1090.3,0,8,0,76,28,70
2003,7.452,663.5,3,27,0,106,48,92
2004,6.684,912.0,0,3,0,87,51,91
2005,7.052,850.6,0,9,0,83,50,89
2006,7.123,1134.4,1,12,0,95,62,107
2007,8.083,1251.8,1,6,1,59,15,53
2008,7.501,1029.3,0,13,0,81,21,80
2009,7.217,835.6,0,3,0,91,41,108
2010,6.122,853.9,0,11,0,97,57,90
2011,7.871,743.9,0,6,0,79,31,78
2012,7.186,840.0,1,10,0,84,36,85
2013,6.36,898.1,2,16,1,90,68,100
2014,8.609,858.6,1,10,0,63,14,49
2015,7.542,738.0,3,22,3,93,38,100
2016,7.54,972.8,0,12,0,87,36,93
2017,7.593,907.0,0,9,0,81,31,80
2018,8.602,654.3,1,19,0,82,42,96
2019,8.398,861.3,4,22,1,81,30,89
2020,8.337,1086.5,0,12,0,80,18,58
2021,6.885,938.0,0,5,0,103,43,104
2022,8.814,842.8,5,20,0,84,26,99
2023,8.636,1186.8,1,22,0,71,33,58
2024,9.279,1220.5,0,20,0,57,14,29
